,coordinates,favorite_count,geo,lang,place,source,trump_tweet_id,user_created_at,user_description,user_favourites_count,user_followers_count,user_friends_count,user_lang,user_location,user_name,user_statuses_count
0,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",925910265060831232,Thu Sep 14 22:16:29 +0000 2017,Twitter is scared to death of me. #MakeAmericaGreatAgain,13202,596,1589,en,USA,Maga Mania,13173
1,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",925910265060831232,Thu Sep 29 22:05:08 +0000 2016,@realDonaldTrump #FollowerOfJesus  #IStandWithTrump #AmericaFirst #MAGA #GodBlessTrump #infowars  #MAGA3X #TRUMP #NRA #2A 🇺🇸👌I instablock the enemy SorosBots.,32679,3902,4233,en,,PatrioticTrumpVoter,38128
2,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",925910265060831232,Wed Feb 08 05:10:48 +0000 2017,YOU HAVE 93.17 TO GET INTO ORBIT ALLATOONA BUCCANEERS,470,3,131,en,"Acworth, GA",ForecastYeti027,249
3,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",925910265060831232,Fri Nov 11 10:52:46 +0000 2016,"I L💗VE. to L💞VE,God,Family,Friends,Country,Animals,nature,write,learn,read,sports, country music,fun,tweeter,dreamer,faith,trust,loyal",2007,864,3481,en,"Massachusetts, USA",Celena Mariano,19189
4,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",925910265060831232,Wed Aug 24 16:03:28 +0000 2016,"Mother of two beautiful young women, grandmother to three beautiful girls, devoted TRUMP SUPPORTER",137740,2879,3711,en, NY,MARI E,132272
5,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",925910265060831232,Tue Nov 22 19:47:14 +0000 2016,Make America great again love my president,38772,1174,861,en,,Rosemary Sherbondy,51834
6,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",925910265060831232,Sun Dec 06 19:35:08 +0000 2015,100% Trump,19554,5184,5151,en,"Missouri, USA",Richard T,77679
7,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",925910265060831232,Fri Aug 07 23:23:57 +0000 2009,Conservative Okie girl! “The only thing necessary for the triumph of evil is for good men to do nothing”. ~Edmund Burke~,14192,2149,3049,en,"Moore, OK",s00nergirl,8639
8,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",925910265060831232,Fri Jul 14 11:26:48 +0000 2017,Married supporter 2-4-14 men/women in uniform/blue hunting shooting guns golf fishing scuba diving with son a traveling with my sweetheart.,2194,1204,1896,en,,JD,2552
9,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",925910265060831232,Tue Oct 01 16:16:04 +0000 2013,"Keep America Free, Stand with Israel,  Support our Military and Police, Deport Establishment politicians. Jesus is Lord  #Trump2020 #Covfefe
#Trumptrain",136329,12259,11109,en,"Jacksonville, FL",Skip   🇺🇸🇮🇱,114014
