,coordinates,favorite_count,geo,lang,place,source,trump_tweet_id,user_created_at,user_description,user_favourites_count,user_followers_count,user_friends_count,user_lang,user_location,user_name,user_statuses_count
0,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",924637600094326784,Wed Jan 13 17:34:20 +0000 2016,"Christian, Republican  conservative, loves God and loves people.  Educated professional who loves family values and loves to work. A Trump woman!!",17620,836,920,en,,Sue - proud American,19736
1,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",924637600094326784,Wed Apr 15 00:51:07 +0000 2015,President Trump maga agenda  supporter Have total confidence president Trump is sincere  &will succeed in maga and keeping America as founded,7744,488,1176,en,"Portland, ME",raellis47@gmail.com,12390
2,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",924637600094326784,Tue Nov 08 02:48:00 +0000 2011,,13627,231,406,en,Florida,Dennis McCarthy,13464
3,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",924637600094326784,Sun Jan 15 18:53:04 +0000 2017,"Twitter disabled me permanently, which is typical, and I'm back. Love my country, love Donald trump. Happy to be back with a vengeance, BITCHES.",758,394,789,en,"Laguna Niguel, CA",Rhonda,6351
4,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",924637600094326784,Sun Mar 30 19:58:40 +0000 2014,,3919,45,60,en,Arkansas USA,Radon64,2882
5,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",924637600094326784,Tue Jun 26 23:20:23 +0000 2012,,57,17,48,en,on the right side ,Barbara Downs,255
6,,0,,en,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",924637600094326784,Sat Feb 15 18:14:23 +0000 2014,,460,74,143,en,"North Dakota, USA",Army of One,2249
7,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",924637600094326784,Fri Jan 06 12:55:14 +0000 2017,"Faith, Family, Friends, 2A, Support Our Military, III% , and all things TEXAS.   MAGA.🇺🇸",30856,1059,1098,en,"Texas, USA",RP,21904
8,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",924637600094326784,Sun Nov 01 20:13:09 +0000 2009,,384,149,188,en,South Carolina,Manny Fig,7167
9,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",924637600094326784,Thu Dec 15 22:44:33 +0000 2016,retired US Army 1SG 26 yrs. 1981-07.Tour enduring freedom Afghanistan Mar 2002. 9/11 fresh in our thoughts.All gave some & some gave all 4 US.#resist ur blocked,19683,2472,3105,en,,Chase,28925
10,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",924637600094326784,Sun Dec 18 16:27:25 +0000 2011,,78550,1810,1725,it,,Francesco,173212
11,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",924637600094326784,Fri Mar 09 16:30:01 +0000 2012,,268,11,64,en,,Kelli Plotz,158
12,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",924637600094326784,Tue Jan 28 04:29:17 +0000 2014,,3181,9,63,en,,Lorraine,476
13,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",924637600094326784,Tue Mar 13 01:49:39 +0000 2012,snapchat-reedtyler21 10.11.16 RIP P.A.A.😭💖 Hartwick '21🦅,49412,1712,636,en,518/607,Tyler Reed,84267
14,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",924637600094326784,Mon Dec 29 02:37:59 +0000 2014,"#USFA, Engineer/EMT Pug family 2 from birth, 2 rescues.  Christian husband father. No List !!! Love my pugs.
follow back POTUS supporters !!!",2745,755,1110,en,Lexington ,Kevin Collins,17183
15,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",924637600094326784,Wed Oct 16 17:23:28 +0000 2013,"Politics,Deplorable s Conservative, Trump, Constitution, Make America Great Again. Natural Medicine Health Topics,Monsanto, Gov Environmental coverups. NWO,",299,248,390,en,,Lynagre,6088
16,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",924637600094326784,Tue Feb 11 02:56:56 +0000 2014,"Pastor, Founder Time For Truth International Radio Ministry 1988 - Conservative Christian; Ph.D; followed by regular people; #2A #Patriot #Trump #ISRAEL #USA",21666,7120,7554,en,www.timefortruth.com,Rev Ray Barnett Ph.D,28581
17,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",924637600094326784,Sun Feb 02 16:14:26 +0000 2014,Public Sector Executive and Administrative Officer managing full service local government organizations.,168,46,123,en,"Lake Park, FL",John  O D'Agostino,185
18,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",924637600094326784,Sat Sep 07 15:39:18 +0000 2013,,12574,166,50,en,,Austin Dwaine Perry,8673
19,,0,,en,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",924637600094326784,Sun Jul 12 03:45:48 +0000 2009,,6637,750,1366,en,,gail peters,17632
20,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",924637600094326784,Thu Oct 16 03:27:35 +0000 2014,"Medical Laboratory Technician, Free spirit, blogger, mama. Love Jesus! I'm Croatian.",2247,14607,14781,en,"Arizona, USA",Liz Wriston,61903
21,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",924637600094326784,Sun Jul 06 11:10:01 +0000 2014,"Some guy who enjoys Wargaming, Roleplaying, watching Anime's and Gaming. Autistic as all hell. #NSFW",50892,1243,1798,en,Where The Thing takes place.,Dale Sinclair,69597
22,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",924637600094326784,Sat Mar 05 02:00:11 +0000 2016,"God,Family, Country! Proud of all Deplorables! Our Country's future is bright again! God bless Pres Trump and God bless the USA!",8646,3221,4324,en,"Virginia, USA",Deplorable DL,8542
23,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",924637600094326784,Mon Sep 09 19:10:25 +0000 2013,"Verified handle®. 💪🔥🙏,Chelsea fanatic❤#CFC. Jesus my life🙏. FB& IG - Elvis Bosh📍.Loving &Caring MAN💞👍snapchat:@realelvisbosh💪#Trump#Beiber @chelseafc",56503,5505,3484,en,🇺🇸🇬🇧🇬🇭,I want to go 🇺 🇸🙏,38628
24,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",924637600094326784,Wed Nov 18 01:42:24 +0000 2015,,24968,113,153,en,,John OFallon,754
25,,0,,en,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",924637600094326784,Sun Oct 04 18:40:29 +0000 2015,,78,3,61,en,"Tennessee, USA",Nancy A,35
26,,0,,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",924637600094326784,Sat May 12 16:03:10 +0000 2012,,235,7,161,en,,777,186
27,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",924637600094326784,Fri May 19 02:49:39 +0000 2017,MAGA♥️Trump Supporter♥️Love Cats♥️USA🇺🇸🚂Trump Train 🚂,41603,2408,2350,en,United States,Katrina👠🇺🇸♥️,9044
