,coordinates,favorite_count,geo,lang,place,source,trump_tweet_id,user_created_at,user_description,user_favourites_count,user_followers_count,user_friends_count,user_lang,user_location,user_name,user_statuses_count
0,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",924963492645437441,Thu Jun 25 13:07:17 +0000 2009,,4880,203,625,en,"Monaca, PA",🇺🇸Don MAGA🇺🇸,4220
1,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",924963492645437441,Thu May 19 02:16:35 +0000 2011,,1160,14,41,en,"Brooklyn, NY",e-rena,868
2,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",924963492645437441,Wed Dec 26 20:19:10 +0000 2012,,2012,506,663,en,"Boston, MA",Carey Lauren,7309
3,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",924963492645437441,Wed Jun 06 04:29:48 +0000 2012,"John8:32 And ye shall KNOW THE TRUTH, and the truth shall make you free. -God has a purpose for your life. Seek to discover what it is.",1200,147,187,en,,Kenneth Segovia,4385
4,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",924963492645437441,Sat Dec 15 06:54:23 +0000 2012,,3161,234,636,en,,Peggy emery,581
5,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",924963492645437441,Fri Dec 06 04:10:46 +0000 2013,"A Christian 1st Retired Army Patriot 4 life!
Since you're looking 4 answers, on my page. YOUR ego is the sorce of all YOUR anger. Who R U trying to impress? Y?",14096,357,461,en,"Longwood, FL",Ole Sarge 🇺🇸,13687
6,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",924963492645437441,Fri Jan 08 23:20:15 +0000 2016,,840,34,93,en,,John Fuqua,1470
7,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",924963492645437441,Sun Aug 07 14:51:47 +0000 2011,#conservative #christian #prolife #goa #2nd amendment #nra #veterans #tea party #tpp #chemtrails #bailouts #neverhillary #false flags #infowars #trump #vets,5716,582,543,en,United States,David,58600
8,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",924963492645437441,Wed Nov 09 21:40:35 +0000 2016,"Mother, grandma, conservative, Michigander ❤️, USA #MAGA, Americans first❗️",44535,1259,1048,en,"Alpena, MI",Jill Nensewitz,11693
9,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",924963492645437441,Tue Jan 31 17:25:22 +0000 2017,,15,6,31,en,,Howardette Herndon,769
10,,0,,en,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",924963492645437441,Sun Dec 19 11:37:35 +0000 2010,"Believer - Son, Husband, Father, Grandfather, Prostate Stage T3a Cancer Survivor, Pilot, and United States Coast Guard Veteran.",11311,554,656,en,"Nashville, TN - Gallatin, TN",Southern Deplorable,3292
11,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",924963492645437441,Tue Dec 01 21:46:48 +0000 2015,,2317,21,60,en,"Delaware, USA",Mariel,271
12,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",924963492645437441,Thu Apr 14 02:40:35 +0000 2016,I'm a Christian I love God family and our country and I love Donald Trump I know he'll make America Great Again💞☺,6603,65,175,en,"Kansas, USA",Heidi G.,5220
13,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",924963492645437441,Tue Jul 14 14:52:46 +0000 2009,Realtor serving the Dallas -Fort Worth Metroplex.,15065,317,214,en,,Sharon Thibodeaux,8186
14,,0,,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",924963492645437441,Wed Oct 12 16:07:58 +0000 2016,Exposing #GOPsabotage .#1 objective #UncuckTheRight  #SupportTrump and #MAGA,18560,1108,1173,en,,blunt force,26565
15,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",924963492645437441,Sat Nov 12 23:44:16 +0000 2011,"#CoVFEFE, #MAGA, 1A, 2A, Trump Supporter, US Army Vet.",53692,1493,2402,en,Wisconsin,Deplorable Tim,73187
16,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",924963492645437441,Thu Jan 08 23:28:14 +0000 2009,Alfredo Faubel = Management Consultant + Entrepreneur • @HarvardHBS MBA • @ETH MS Chem. Eng.,19732,4549,4081,en,"Miami, USA + Valencia, España ",Alfredo Faubel,9206
17,,0,,en,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",924963492645437441,Fri Jun 24 04:35:01 +0000 2016,,481,204,171,en,"Dallas, TX",Norma Atnip,22451
18,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",924963492645437441,Sat Mar 14 04:44:17 +0000 2009,Proud Patriot #Christian #MAGA #NRA #AmericaFirst #FreeSpeech #deplorable,12009,363,636,en,Chicagoland,Brenda Stoetzer,2435
19,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",924963492645437441,Wed Apr 11 20:43:04 +0000 2012,"⚜God Is Good⚜
I believe in the core values instilled in this nation by our Founding Fathers//#MAGA//Fan of NY Yankees,Rangers & Giants//Addicted to Asian dramas",34379,964,1007,en,,Maribel 🇺🇸,24600
20,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",924963492645437441,Sun Mar 06 20:02:20 +0000 2016,"MAGA!!! USA! Researcher, Dr. D. It's unfortunate that I cannot list here more details and all my credentials; just because I support MAGA. Common sense WINS!",17870,220,268,en,United States,Dobi,19144
21,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",924963492645437441,Fri Jul 07 23:39:37 +0000 2017,🇬🇧🐸👌,4458,179,361,en-gb,Kekistan,MaxPepeKekPower117,4164
22,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",924963492645437441,Wed May 08 02:20:42 +0000 2013,"Cyber sales technologist, music lover and cook. America patriot, pro life, pro gun, pro police and conservative.  Boston now in Texas",4710,171,144,en,"Allen, TX",Mark Mandrino,2802
23,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",924963492645437441,Fri Oct 03 03:25:36 +0000 2008,Classical Liberal #Constitution #MAGA #NotPC,1587,1080,3462,en,,DagnySeattle,735
24,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",924963492645437441,Wed Oct 03 20:46:41 +0000 2012,"Constitutional conservative, father, grandfather, concerned citizen",30,1457,1019,en,Florida,James Sandiford,221652
25,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",924963492645437441,Fri Mar 16 17:23:47 +0000 2012,"independent free thinker who loves God, family and the TRUTH...tell me a lie and you're wished into the cornfield. #MAGA",835,3603,3500,en,,Kay Walker,93216
26,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",924963492645437441,Sat Apr 22 03:49:22 +0000 2017,"Christian 1st💛my family, friends, dog, city, state, country, planet. 🇺🇸🌎🌲🐶Individual accountability. Love for all people even if you disagree with me",17941,931,563,en,"California, USA",CaliCC,11866
27,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",924963492645437441,Sun Mar 13 13:59:32 +0000 2011,"Love Reagan and our new POTUS- Christian, conservative and gun toter—MAGA!",1330,264,618,en,,Sheryl Brocato,15599
28,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",924963492645437441,Thu Jan 08 00:24:58 +0000 2009,,9111,225,829,en,usa,drmicky,3940
29,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",924963492645437441,Mon Oct 23 18:13:42 +0000 2017,"“One God in 3Divine persons.” the Father, the Son(Jesus) &the Holy Spirit. Ephesians 6:10-18. Love is the antidote for Evil. @EWTN Marine vet (0311)infantry",6,112,236,en,"Love to be Christian, Calif.",Christus Nobiscum2,124
30,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",924963492645437441,Mon Dec 23 15:02:03 +0000 2013,"houdt van familie,skaten,zee,kou,sneeuw,zon, geschiedenis,politiek,wetenschap, lezen,muziek,schrijven en veel spekjes",17715,1071,3256,nl,,cecila,45307
31,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",924963492645437441,Fri Dec 02 23:18:17 +0000 2011,"We have a family enterprise; Tabacalera Jaime J Jaime SA Cubanissimo Cigars, Santiago de los Caballeros. Dom. Rep. and Miami,100% Cuban Tradition.",27,1237,2050,es,Rep.Dominicana & Miami,Tabac JJJaimeCCigar.,460
32,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",924963492645437441,Mon Aug 10 07:59:53 +0000 2015,"Christian,Southern Col. Commission 1973, 5Buck Preacher for Godly marriages,FBI U S MARS.RECONIZ Investigator Bounty Hunter, Retired Master Locksmith,F&AM #MAGA",4685,2184,3558,en,"Dallas, TX",Col. Rev. Dyess,7227
33,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",924963492645437441,Wed Nov 30 04:16:05 +0000 2016,,140209,1581,191,en,"Foxborough, MA",JoJo👠,167196
34,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",924963492645437441,Wed Jan 01 04:19:29 +0000 2014,"God Loving, Wife, Mother, Patriot, Executive Director, Texan and Artist!",12266,274,282,en,"Texas, USA",Rebel1960,3696
35,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",924963492645437441,Sun Aug 27 00:22:27 +0000 2017,,3906,46,147,en,,Stefan Euler,3125
36,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",924963492645437441,Sun Nov 04 15:30:48 +0000 2012,"Ret military, Military HR, MAGA, support Police and Military. Here supporting President Trump.🇱🇷🇱🇷🇱🇷🇱🇷🇱🇷🇱🇷",19597,1289,1517,en,United States,Chuck🇱🇷,13504
37,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",924963492645437441,Wed Jun 28 17:31:25 +0000 2017,,8461,191,430,en,,Babs 22,5348
38,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",924963492645437441,Thu Sep 10 19:06:16 +0000 2015,Evangelical Christian Conservative Former teacher & business owner. Came on twitter just to follow President Trump. #MAGA  #trump2020 #Potus   NO PORN or SALES,90542,59920,43710,en,Illinois  ,Deplorable Linda G.,97863
39,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",924963492645437441,Wed Mar 09 13:37:01 +0000 2016,,9952,2336,4140,en,,Venus Coogler,11988
40,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",924963492645437441,Mon Feb 09 02:39:55 +0000 2009,"Mother, Grandmother, spouse and daughter of a retired USN Corpsmen vet",2320,4441,4776,en,Pa,Bossy Michelle,12763
41,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",924963492645437441,Tue Feb 24 17:23:45 +0000 2015,"Conservative, opinionated, educated, retired USAF. AAS/CCAF, BS/Park, MBA/Belhaven",10699,239,314,en,,Airman Diplomat,15639
