,coordinates,favorite_count,geo,lang,place,source,trump_tweet_id,user_created_at,user_description,user_favourites_count,user_followers_count,user_friends_count,user_lang,user_location,user_name,user_statuses_count
0,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926054936718307328,Thu Apr 02 07:20:44 +0000 2009,"A Canadian living in the USA!! Follower of Jesus Christ!! Married to my best friend, Father of 3 Great kids!!#NCMAGA, #TrumpsMyPresident,#BestPresidentEver",14500,2315,2556,en,,D Andre,6982
1,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926054936718307328,Thu Feb 09 15:23:12 +0000 2017,"Christian Baptist conservative,Anti- abortion,Progun2nd God 1st.His son born of a virgin Jesus Christ gave his life on cross 4 all & lives Bible's true & real",13973,1222,1711,en,United States,Toflytoday,12982
2,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926054936718307328,Fri Nov 10 23:05:34 +0000 2017,45Th President of the United States of America 🇺🇸,9,6,284,en,Washington DC,Donald j Trump,81
3,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",926054936718307328,Thu Sep 29 22:05:08 +0000 2016,@realDonaldTrump #FollowerOfJesus  #IStandWithTrump #AmericaFirst #MAGA #GodBlessTrump #infowars  #MAGA3X #TRUMP #NRA #2A 🇺🇸👌I instablock the enemy SorosBots.,32679,3902,4233,en,,PatrioticTrumpVoter,38128
4,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926054936718307328,Fri Nov 11 10:52:46 +0000 2016,"I L💗VE. to L💞VE,God,Family,Friends,Country,Animals,nature,write,learn,read,sports, country music,fun,tweeter,dreamer,faith,trust,loyal",2007,864,3481,en,"Massachusetts, USA",Celena Mariano,19189
5,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926054936718307328,Tue Nov 03 13:36:22 +0000 2015,"GOD fearing, NRA, 2nd A, gun owner , Flag honoring, Veterans have my respects.  Classic Country and Rock, Die Hard Oakland Raider , NY Yankee and Boston Celtics",7544,680,431,en,,Daytripper,52796
6,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926054936718307328,Fri Nov 20 19:25:39 +0000 2009,"Business Development, Committed to Christ; Married, 6 children, and 7 grandchildren...Tweets are my own! USMC, former college wrestler, BJJ, and gun owner/CPL.",27242,1537,1921,en,USA,Rick,16801
7,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926054936718307328,Mon May 29 00:27:56 +0000 2017,"Christian, Father, Country, Integrity, Humility, Civility, Justice. Without change something sleeps inside us and seldom awakens. The sleeper must awaken.",6746,2294,1700,en,Psalms 19:1,Dan the Man,4362
8,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926054936718307328,Thu Oct 03 20:22:36 +0000 2013,#Christian #MAGA #Veterans #TrumpPence #DraintheSwamp #Israel 🇮🇱#BanSharia Matt 6:33 Seek First The Kingdom of God 🇺🇸🕊🇺🇸🚓PLM💙#PatriotsUnited✝️🚂💨💨💨,30642,10215,9949,en,"California, USA",👠RoseWinter👠,34588
9,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926054936718307328,Mon Aug 07 19:35:04 +0000 2017,Love my President! Please show support by posting link to his official campaign site https://t.co/O5S0tGtvtj  Re-Elect Trump2020! Mom/Wife/Caregiver.,1196,1307,1452,en,The Great State of Texas!,TT45 Katie,9723
