,coordinates,favorite_count,geo,lang,place,source,trump_tweet_id,user_created_at,user_description,user_favourites_count,user_followers_count,user_friends_count,user_lang,user_location,user_name,user_statuses_count
0,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",923876612013248512,Wed Feb 10 16:58:08 +0000 2010,The 2nd Amendment is America's protection against #Liberal #Fascist Tyranny! ΜΟΛΩΝ ΛΑΒΕ! Liberalism is a mental disorder! #1A #2A #COSProject,1279,460,644,en,"Clearwater, Florida",Con10tious Covfefe,6385
1,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",923876612013248512,Fri May 17 03:08:19 +0000 2013,I am who I want to be. BARBARA BURRAGE,1633,49,34,en,,B B,2949
2,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",923876612013248512,Wed Feb 27 04:46:54 +0000 2013,@dreamdisaster34 Faith Hope Love,12436,1022,4156,en,"Las Vegas, Nevada",☀Natasha Romanoff ☀,16653
3,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",923876612013248512,Mon Aug 03 17:38:07 +0000 2015,,5080,201,519,en,,Samir massih,2000
4,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",923876612013248512,Wed Jan 18 04:11:42 +0000 2017,,33341,870,687,en,,Barbara F Jefferson,32157
5,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",923876612013248512,Thu Aug 06 23:19:33 +0000 2015,"Mother, Grandmother, Patriot, Trump Supporter, Love God and Country. #MAGA #Codeofvets",30544,921,1509,en,,J Mars,30643
6,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",923876612013248512,Sun Oct 22 21:46:57 +0000 2017,,4,3,48,en,,Kyaw,10
7,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",923876612013248512,Sat Oct 12 04:12:54 +0000 2013,Mom of 4 Great Sons #Conservative #GOD🙏#TrumpsWarriors🚂 #Patriot #NRA #Constitution #ImWithAssange #MAGA #TrumpPence Health w/#NON-GMO #NaturopathicMedicine,40326,4495,5000,en,,Catherine Ann,41146
8,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",923876612013248512,Thu Jan 28 19:41:53 +0000 2010,"Life, Liberty and the Pursuit of Happiness.  Question everything, especially authority. Keep an open mind but stay on the path. Support our @POTUS and #MAGA",40554,2077,1938,en,,Danny for Trump,64895
9,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",923876612013248512,Sun Jun 25 04:48:44 +0000 2017,"#MAGA #BlueLivesMatter #1A #2A #NRA #BacktheBlue🙏4 1st responders & military, animal lover, God bless America 🇺🇸  #POTUS & #FLOTUS 🚫 lists, ads, porn, Libs",7623,1043,1895,en,,Katie Fraser,6514
