,coordinates,favorite_count,geo,lang,place,source,trump_tweet_id,user_created_at,user_description,user_favourites_count,user_followers_count,user_friends_count,user_lang,user_location,user_name,user_statuses_count
0,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927644826006425601,Fri Aug 28 13:05:15 +0000 2015,Carol City Junior High Senior -employed George T Baker pilot jack of all trades mechanic Aviation I'm proud to be a volunteer for Donald Trump  I'm Slave Of God,139855,3703,5002,en,"Hialeah, FL",Orlando Milian Andre,338617
1,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927644826006425601,Wed Nov 09 10:27:16 +0000 2011,,123,136,0,en,,Bishop Dillwala,33553
2,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",927644826006425601,Fri Nov 10 23:05:34 +0000 2017,45Th President of the United States of America 🇺🇸,9,6,284,en,Washington DC,Donald j Trump,81
3,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",927644826006425601,Thu Sep 29 22:05:08 +0000 2016,@realDonaldTrump #FollowerOfJesus  #IStandWithTrump #AmericaFirst #MAGA #GodBlessTrump #infowars  #MAGA3X #TRUMP #NRA #2A 🇺🇸👌I instablock the enemy SorosBots.,32666,3901,4232,en,,PatrioticTrumpVoter,38110
4,,0,,en,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",927644826006425601,Thu Feb 17 01:39:23 +0000 2011,I believe in aliens.,69433,3341,3206,en,Antar,Ima Khivar,295015
5,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",927644826006425601,Fri Nov 11 10:52:46 +0000 2016,"I L💗VE. to L💞VE,God,Family,Friends,Country,Animals,nature,write,learn,read,sports, country music,fun,tweeter,dreamer,faith,trust,loyal",2007,862,3481,en,"Massachusetts, USA",Celena Mariano,19189
6,,0,,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",927644826006425601,Tue May 23 01:00:41 +0000 2017,"Born again Christian grandmother abundantly blessed with good mind & sense of humor, guided daily by Jesus Christ, The Living Lord.Proud Trump Independent voter",450,49,74,en,"Florida, USA",Lucille Horensavitz,229
7,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",927644826006425601,Fri Aug 18 15:51:03 +0000 2017,,2007,16,29,en,,Deepali Sharma,1961
8,,0,,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",927644826006425601,Mon Mar 06 20:01:05 +0000 2017,I am the host and founder of the https://t.co/s63Sg9fYVY free podcast service. #MAGA https://t.co/gDv24zux6s,3744,1111,2263,en,Delta Colorado,Dustin Houghton,4592
9,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927644826006425601,Sun Jul 24 13:29:07 +0000 2016,,4389,47,588,en,"Staten Island, NY",Karyn Brown,2932
10,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",927644826006425601,Tue Nov 22 19:47:14 +0000 2016,Make America great again love my president,38772,1173,861,en,,Rosemary Sherbondy,51834
11,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927644826006425601,Wed Dec 14 18:48:06 +0000 2016,,75023,1634,277,en,,Waddy Deal,123825
12,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",927644826006425601,Mon Mar 20 13:10:19 +0000 2017,China JiangSu HongZe,4,41,107,zh-cn,China,JiMin,3096
13,,0,,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",927644826006425601,Tue Oct 11 09:45:55 +0000 2016,,31843,434,463,en,,Kaushal Kumar Yadav,27341
14,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927644826006425601,Tue Jul 25 17:04:20 +0000 2017,,118,15,64,en,,Susan Wilder,554
15,,0,,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",927644826006425601,Fri Nov 10 13:17:25 +0000 2017,,77,4,0,en,,Floyd k kendrick,77
16,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927644826006425601,Fri Nov 06 05:01:14 +0000 2015,,24458,69,97,en,Aurora Co ,Alan l conrad,7096
17,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",927644826006425601,Sun Dec 18 20:49:06 +0000 2016,News News,6869,120,93,en,"Boynton Beach, FL",Victoria Hirsch,2180
18,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",927644826006425601,Mon Jul 17 22:47:13 +0000 2017,,0,1,0,ja,,Елена Руднева,471
19,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927644826006425601,Sun Jul 24 07:18:36 +0000 2011,Don't follow me I am lost || #RedDevil😈,1468,1897,1892,en,Heavens Door,IG @CiTiBoy_Apparel,62681
20,,0,,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",927644826006425601,Thu Sep 15 05:17:33 +0000 2016,,80,80,321,ko,,camp apache cia,8861
21,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",927644826006425601,Fri Nov 10 09:44:01 +0000 2017,,329,6,1,en,,Jasmine,323
22,,0,,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",927644826006425601,Tue Nov 04 02:19:38 +0000 2014,"I'm a husband and father in beautiful #Surrey, BC, Canada!",100,775,803,en,"Surrey, British Columbia",Darren Cochran,33187
23,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927644826006425601,Sun Mar 13 07:12:14 +0000 2011,#MAGA #WeThePeople #Military #Vets #LockHerUp #Covfefe #AmericaFirst #6GenerationsofTexans #TexasTeacher #BlueLivesMatter #Deplorable #1A #2A #45Trump #Winning,138168,14203,13184,en,"Dallas, Texas",Pj #BoycottNFL 🏈,121174
24,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927644826006425601,Sun Jul 23 12:27:55 +0000 2017,,570,107,741,he,,מיכאלאנג'לו,523
25,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",927644826006425601,Sat Mar 18 19:32:31 +0000 2017,"I have been blessed to be surrounded by fantastic people. Life has been an adventure. Vet, MAGA, Constitution, Christian, Deplorable, Trump train.",91731,2583,2604,en,"McAllen, TX",Juan M Ortegon,19903
26,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",927644826006425601,Mon Nov 06 05:16:13 +0000 2017,,0,1,2,en,,Nick Kelly,5
27,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927644826006425601,Mon May 01 02:36:26 +0000 2017,"Hello,i m tuhin .i am student  & studying sunamgonj govt collage & love my family mothers ,brothers,sister,love my country Bangladesh,i love all twitter friends",8699,616,4798,en,"Sunamgonj,Dhaka, Bangladesh",Tuhin,7136
28,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",927644826006425601,Fri Feb 24 07:14:49 +0000 2017,,617,6,70,en,,Adam Raven,400
29,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927644826006425601,Sun Nov 08 05:00:41 +0000 2015,DEPLORABLE  I  AM,17909,81,4,en,"Illinois, USA",DEPLORABLE--Hanlie74,17761
30,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",927644826006425601,Fri Nov 10 00:26:42 +0000 2017,,655,5,101,en,,I_love_you,303
31,,0,,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",927644826006425601,Fri Sep 16 07:37:27 +0000 2016,,1727,28,267,en,,ACE BOOGIE MERCY,1127
32,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",927644826006425601,Thu Sep 21 01:31:57 +0000 2017,,1351,5,43,zh-cn,,王者之道,1363
