,coordinates,favorite_count,geo,lang,place,source,trump_tweet_id,user_created_at,user_description,user_favourites_count,user_followers_count,user_friends_count,user_lang,user_location,user_name,user_statuses_count
0,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926403023861141504,Wed Apr 24 18:23:06 +0000 2013,,6592,126,102,en,Nevada,Kevin Rodela,6192
1,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926403023861141504,Fri Nov 10 23:05:34 +0000 2017,45Th President of the United States of America 🇺🇸,9,6,284,en,Washington DC,Donald j Trump,81
2,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",926403023861141504,Thu Sep 29 22:05:08 +0000 2016,@realDonaldTrump #FollowerOfJesus  #IStandWithTrump #AmericaFirst #MAGA #GodBlessTrump #infowars  #MAGA3X #TRUMP #NRA #2A 🇺🇸👌I instablock the enemy SorosBots.,32666,3901,4232,en,,PatrioticTrumpVoter,38110
3,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",926403023861141504,Mon Apr 24 06:47:06 +0000 2017,"Former Democrat who realized I have no future with losers. Red pilling liberals one libtard at a time.

#MAGA #TrumpTrain #Trump #DrainTheSwamp",10087,1169,2384,en,"New York, NY",Oleta 4 Trump,8695
4,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926403023861141504,Fri Jun 17 20:51:23 +0000 2016,,479,18,21,en,,Mat Brennon,3354
5,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926403023861141504,Tue Nov 22 19:47:14 +0000 2016,Make America great again love my president,38772,1173,861,en,,Rosemary Sherbondy,51834
6,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926403023861141504,Thu Feb 09 13:52:05 +0000 2017,,4035,9,23,en,,Ying Huang,786
7,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926403023861141504,Tue Jul 25 17:04:20 +0000 2017,,118,15,64,en,,Susan Wilder,554
8,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",926403023861141504,Mon Jul 17 22:47:13 +0000 2017,,0,1,0,ja,,Елена Руднева,471
9,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926403023861141504,Fri Nov 10 09:44:01 +0000 2017,,329,6,1,en,,Jasmine,323
10,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926403023861141504,Sun Jun 19 16:17:57 +0000 2011,#Deplorable Proud American #IVoted #Veterans #StrongMilitary #ProIsreal #2nd #LifeBeginsatConception #AllLivesMatter #Save America #Married and proud,236,1638,3923,en,"Tennessee, USA",Melinda AmericaFirst,16884
11,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926403023861141504,Thu Oct 08 16:13:29 +0000 2015,,11546,495,1681,en,,MelchizedekBride,22557
12,,0,,en,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",926403023861141504,Sun May 29 13:52:47 +0000 2011,#TrumpArmy #StopIslam #ArrestTheClintons  #StandForTheFlag #NoGlobalism! Keep America Sovereign. #ArrestSoros. #BanSharia! #NRA #MAGA,3100,2718,4808,en,Boston - Cape Cod,TRUMPatriot 🇺🇸,32152
13,,0,,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",926403023861141504,Mon Jul 02 19:38:05 +0000 2012,"🚂T🚃R🚃U🚃M🚃P #MAGA #BanIslam #BuildTheWall
I believe in Honesty, Integrity & American values. If these offend you✝️🇺🇸🎄🔫🚔you're not welcome here.",14125,1956,2899,en,"Louisiana & California, USA",Mariann,7338
14,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926403023861141504,Sun May 31 10:19:54 +0000 2015,Rebel With A Cause.ToThine Own Self B True Free thinker Risk taker..Friend to Animals🐱🐕 #UnitedWeStand #Trumptrain #TrumpArmy #Deplorables #MAGA #BanShariaLaw,51521,16080,17614,en,USA 🇺🇸🇺🇸 Florida 😎😎😎,#LauraJeanne4Trump🚂,53800
15,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926403023861141504,Wed Sep 16 05:58:26 +0000 2015,,2408,21,24,en,,John J Petito,3819
16,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",926403023861141504,Sun Mar 01 01:49:20 +0000 2009,"citizen, love my beverages caffeinated, my camera handy,find the stars comforting and pizza to die for...",1118,203,444,en,right here,KSHART,6986
17,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926403023861141504,Sat Oct 22 15:36:45 +0000 2016,,2059,69,236,en,,Marsha Fox,5598
18,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",926403023861141504,Mon Mar 23 11:54:14 +0000 2009,,44,8,12,en,,JED,120
19,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926403023861141504,Mon May 01 02:36:26 +0000 2017,"Hello,i m tuhin .i am student  & studying sunamgonj govt collage & love my family mothers ,brothers,sister,love my country Bangladesh,i love all twitter friends",8699,616,4798,en,"Sunamgonj,Dhaka, Bangladesh",Tuhin,7136
20,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926403023861141504,Tue Apr 11 23:28:57 +0000 2017,I’m a proud Trump supporter. Donald is my main man. Joined Twitter because The Don. So here I am. #MAGA 🇺🇸,20558,1061,1351,en,"Houston, TX",Savage S.O.B,8193
21,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926403023861141504,Thu Sep 13 15:27:43 +0000 2012,,856,12,14,en,,Patrick,947
22,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926403023861141504,Fri Jul 28 10:18:28 +0000 2017,"Hope!
non-interventionist",2477,27,171,en,,Hope,1242
