,coordinates,favorite_count,geo,lang,place,source,trump_tweet_id,user_created_at,user_description,user_favourites_count,user_followers_count,user_friends_count,user_lang,user_location,user_name,user_statuses_count
0,,0,,und,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927523335956848640,Fri Aug 28 13:05:15 +0000 2015,Carol City Junior High Senior -employed George T Baker pilot jack of all trades mechanic Aviation I'm proud to be a volunteer for Donald Trump  I'm Slave Of God,139855,3703,5002,en,"Hialeah, FL",Orlando Milian Andre,338617
1,,0,,und,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",927523335956848640,Thu Nov 02 16:53:23 +0000 2017,,3729,29,164,ja,,0829yuka,1097
2,,0,,und,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927523335956848640,Mon Nov 16 04:49:00 +0000 2009,I am single father of two beautiful daughters. I love life and I love people. Everyone has a story to tell and I love to listen. Let's journey together.,509,47,109,en,"Jackson, GA",Peyton Page,1353
3,,0,,und,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927523335956848640,Fri Apr 01 04:48:52 +0000 2016,映画、甘い物、スポーツ、スキー、温泉、動物、猫、霜月はるかさん、「相棒」などが好きです。他にも、ツイッターのおかげで色んなことに興味が出てきました♪無許可RTてんこ盛りで失礼致します！お返し等は御気遣いなく(^_^)F/R/B等ご自由に。179cm68kg、素朴な男です。よろしくお願いします(^O^),140426,2482,2120,ja,日本 東京,Deep-impact,73687
4,,0,,und,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",927523335956848640,Wed Jul 01 12:36:09 +0000 2015,アニメ&ゲームゲーム全般、フリージャンル垢、やってるゲーム→ログレス、モンストガチ勢、パズドラ 、ポケモンgo、ギャングスターベガス、アスファルト8、白猫、ビジネス関係お断り、youtube https://t.co/yRedbeHVwb,175,900,1287,ja,大阪,neosky 本垢,4282
5,,0,,und,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927523335956848640,Thu Oct 27 22:13:32 +0000 2016,,1546,7,90,en,Texas,My Info  Tom,922
6,,0,,und,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927523335956848640,Wed Nov 09 10:27:16 +0000 2011,,123,136,0,en,,Bishop Dillwala,33553
7,,0,,und,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",927523335956848640,Fri Nov 10 23:05:34 +0000 2017,45Th President of the United States of America 🇺🇸,9,6,284,en,Washington DC,Donald j Trump,81
8,,0,,und,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",927523335956848640,Thu Jul 14 01:25:19 +0000 2016,I love my girlfriend. more than you.,1286,69,151,en,basement,Zach Codman,300
9,,0,,und,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927523335956848640,Tue Oct 24 12:48:36 +0000 2017,,8642,93,1989,en,,Rakesh bhatia,4299
10,,0,,und,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",927523335956848640,Thu Sep 29 22:05:08 +0000 2016,@realDonaldTrump #FollowerOfJesus  #IStandWithTrump #AmericaFirst #MAGA #GodBlessTrump #infowars  #MAGA3X #TRUMP #NRA #2A 🇺🇸👌I instablock the enemy SorosBots.,32666,3901,4232,en,,PatrioticTrumpVoter,38110
11,,0,,und,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927523335956848640,Wed Mar 18 12:25:49 +0000 2009,"100%Trump Supporter 🇺🇲 #MAGA #GODBLESSAMERICA🇺🇲 #BOYCOTTNFL, #StandForTheAnthem Offensive unfiltered​ politically incorrect I'm sure I'll offend someone.",7361,664,708,en,United States,PAGE1,22356
12,,0,,und,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",927523335956848640,Thu Oct 29 12:26:22 +0000 2009,#TermLimits #CommonSense My family served-2 in #USMC #SilverStar #Navy #AirForce #ArmyAirForces #Israel Luv Ocracoke Is & Yosemite,38142,5596,4860,en,America,Penny D Covfefe🍂,82685
13,,0,,und,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",927523335956848640,Fri Dec 04 04:25:11 +0000 2015,All patriots welcome. No losers. No lists. I can NOT promise to follow back. Thank God for our US Marines. #SemperFi,100378,6249,6873,en,,Angel,189481
14,,0,,und,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927523335956848640,Fri Jun 17 20:51:23 +0000 2016,,479,18,21,en,,Mat Brennon,3354
15,,0,,und,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",927523335956848640,Fri Jan 24 10:02:27 +0000 2014,相互フォローを積極的にします。また、ぜひ、個人ページもご確認ください。WowAppで稼げるグループ秘伝の極秘攻略法を新規登録されたあなたに無料伝授します。#sougofollow #followmeJP　#followback　#相互フォロー #refollow #autofollow #wowapp,7036,16890,18396,ja,Japan /Join Free ⇩ 個人ページ⇩,相互フォロー@WowAppとお金,75354
16,,0,,und,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927523335956848640,Sat Dec 17 14:55:10 +0000 2011,,3682,69,280,ja,,かなあき,3285
17,,0,,und,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",927523335956848640,Wed Aug 24 16:03:28 +0000 2016,"Mother of two beautiful young women, grandmother to three beautiful girls, devoted TRUMP SUPPORTER",137740,2880,3711,en, NY,MARI E,132272
18,,0,,und,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",927523335956848640,Wed Oct 29 01:01:36 +0000 2014,New leadership-TRUMP-problem solver-the end to abuse of power-Restore Homeland Security/FBI/Law&Order-Restore Military & JOBS that should cure a lot of problems,59047,3131,2217,en,"Florida, USA",Carolyn T,93673
