,coordinates,favorite_count,geo,lang,place,source,trump_tweet_id,user_created_at,user_description,user_favourites_count,user_followers_count,user_friends_count,user_lang,user_location,user_name,user_statuses_count
0,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",928918183104225280,Fri Jul 06 20:46:26 +0000 2012,Pronto olvidarás todo; pronto te olvidarán a ti.,114726,3658,4975,es,España.,Francisco F. Micol,139418
1,,0,,en,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",928918183104225280,Mon Oct 27 15:26:57 +0000 2008,God First! HE is TOO IMPORTANT to ignore. JESUS THE CHRIST is my Lord & Savior. I stand with Jesus & Israel. Jeremiah 31:35-37. John 16:33 John 13:34-35✝️✡️,1721,2718,1361,en,,Francis Smythe,56385
2,,0,,en,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",928918183104225280,Sun Aug 16 16:29:54 +0000 2015,"communications & medical field. TrumpMAGA Conservative,Christian, Pro-Israel. Will block those who do not respect our Country & President. No porn.",59684,4944,5401,en,Sedona AZ,RedRockCountryAZ🇺🇸,94406
3,,0,,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",928918183104225280,Tue Dec 31 15:40:15 +0000 2013,#MAGA ❤️ #USA ❤️ 💯#Patriot 🇺🇸 #WeThePeople Awake! #Trump #Deplorable Conservative and #Christian IN GOD WE TRUST 🙏. STOP CHRISTIAN GENOCIDE! #WakeUpAmerica,26017,6011,6595,en,United States,Dyw,38692
4,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928918183104225280,Thu Oct 20 03:42:19 +0000 2016,,1091,46,107,en,,Nina D,1576
5,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928918183104225280,Mon Apr 12 18:43:50 +0000 2010,"Washington Huskies, Seattle Seahawks,千葉ジェッツ、宝塚歌劇、日本",27531,6202,338,ja,"Osaka, JPN",OZ Uemura,180565
6,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928918183104225280,Fri May 21 22:34:18 +0000 2010,,4400,17,6,en,,DeplorableBroad,1501
7,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",928918183104225280,Thu Oct 23 12:40:20 +0000 2014,A grain of common sense on an endless beach of stupidity.   ; ),772,575,1482,en,South Jersey,Lee Manel,2762
8,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",928918183104225280,Thu Oct 04 13:20:28 +0000 2012,❤Grateful💙 Thankful❤ Hopeful💙MAGA all the way!,37810,329,407,en,,CLHolt,27493
9,,0,,en,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",928918183104225280,Mon Oct 30 03:43:43 +0000 2017,Republican with the soul,265,23,18,es,"Seattle, WA",Dan Scott,264
