,coordinates,favorite_count,geo,lang,place,source,trump_tweet_id,user_created_at,user_description,user_favourites_count,user_followers_count,user_friends_count,user_lang,user_location,user_name,user_statuses_count
0,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926481563214376961,Fri Aug 28 13:05:15 +0000 2015,Carol City Junior High Senior -employed George T Baker pilot jack of all trades mechanic Aviation I'm proud to be a volunteer for Donald Trump  I'm Slave Of God,139857,3703,5002,en,"Hialeah, FL",Orlando Milian Andre,338619
1,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",926481563214376961,Thu Aug 27 19:17:03 +0000 2009,100% for America by Americans who love her.,8580,3263,4106,en,Laredo,joseph verdecanna,49664
2,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926481563214376961,Sat Feb 04 00:43:02 +0000 2017,Wake up America!!!,17707,1680,1032,en,Lawndale Ca,Lori🇺🇸 stalcup,102906
3,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926481563214376961,Fri Oct 24 23:06:23 +0000 2014,"Christian, Mom, Mimi, Veterans wife, Conservative,  Trump Supporter, Fb Group..Grief..the price of love. Young Living Distributor. I follow back #POTUS #MAGA",9256,1282,2011,en,Oklahoma,ChellMit,625
4,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",926481563214376961,Sat Oct 29 04:16:04 +0000 2016,"Hollywood CONSERVATIVE, JD/MBA, Ivy League graduate.  America first.",12357,73,171,en,"Los Angeles, CA",Robert Garcia,3279
5,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926481563214376961,Sun Sep 24 17:07:11 +0000 2017,Trump supporter🇺🇸 Just a 🐭 living in a 🐀race! MAGA🇺🇸 by opening the eyes of closed mind individuals! say no to #ANTIFA and #BLM they are the divide!,12321,1199,1152,en,,Silly_Bot🐭💎,8714
6,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926481563214376961,Sun Sep 12 17:08:52 +0000 2010,,94744,841,522,en,,Susanna Shipman,168300
7,,0,,en,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",926481563214376961,Mon Jul 15 20:52:44 +0000 2013,Hillary should be prosecuted! Thank goodness Trump is President! #MAGA #DrainTheSwamp including media I block idiot bots! It’s okay to be white!,40412,2256,1564,en,"Buffalo suburb, NY",SusieQ,75915
8,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926481563214376961,Sun Apr 24 00:59:44 +0000 2016,"TRUMP AND THE 85 BEARS, BOTH ARE GREAT CHAMPIONS!!!",10618,581,604,en,,TRUMPSTER Brad 😎,23677
9,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926481563214376961,Fri Jan 06 20:17:28 +0000 2017,,2625,322,662,en,,Clam Digger,31304
10,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926481563214376961,Tue Aug 23 14:30:22 +0000 2016,"#CHRISTIAN,#CONSERVATIVE,#MAGA #PATRIOT,#2A,#NRA,#Buildthewall,we need extreme vetting Proud mother of 2 & grandmother of 2.",5169,966,1305,en,"Arkansas, USA",S. Hanscom,10268
11,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926481563214376961,Tue Nov 04 04:04:51 +0000 2008,https://t.co/69kqZTsX3m  Patriot Proudly served under Ronald Reagan. Honored 2b followed by Scaramucci @scaramucci and Bill Mitchell @mitchellvii 🇺🇸🇺🇸🇺🇸,186615,24657,21909,en,Traveling USA,Trump Landslide 2020,201916
12,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926481563214376961,Fri Nov 10 23:05:34 +0000 2017,45Th President of the United States of America 🇺🇸,9,6,284,en,Washington DC,Donald j Trump,81
13,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926481563214376961,Tue Jun 16 03:53:09 +0000 2009,,51,55,209,en,,Gio Trinchera,733
14,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",926481563214376961,Thu Sep 29 22:05:08 +0000 2016,@realDonaldTrump #FollowerOfJesus  #IStandWithTrump #AmericaFirst #MAGA #GodBlessTrump #infowars  #MAGA3X #TRUMP #NRA #2A 🇺🇸👌I instablock the enemy SorosBots.,32666,3901,4232,en,,PatrioticTrumpVoter,38110
15,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926481563214376961,Mon Jul 15 21:56:33 +0000 2013,http://t.co/uMvQKcxvTb,175,123,533,en,RaChyonder,Ed Slusser,5229
16,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926481563214376961,Fri Nov 03 23:12:10 +0000 2017,,152,8,53,en,"St Augustine Beach, FL",Myra Vaughn,33
17,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",926481563214376961,Thu Nov 29 04:36:33 +0000 2012,"c/c++ client/server dev for windows/*nix; wow addon dev (oQueue, oGear, oTears, AMX); browncoat",4,287,78,en,florida mostly,tiny,976
18,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926481563214376961,Tue Nov 22 19:47:14 +0000 2016,Make America great again love my president,38772,1173,861,en,,Rosemary Sherbondy,51834
19,,0,,en,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",926481563214376961,Fri Sep 07 19:47:38 +0000 2012,#TRUMP2016 🚂💨💨 #draintheswamp #MAGA #KJV God bless Donald Trump❤🇺🇸🙏🏼 #Americansfirst 🇺🇸❤️🇺🇸❤️🇺🇸❤️‼ #TRUMPTRAIN # noporn,51550,5803,5717,en,florida ,Deplorable Teresa,34011
20,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926481563214376961,Tue Jul 25 17:04:20 +0000 2017,,118,15,64,en,,Susan Wilder,554
21,,0,,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",926481563214376961,Fri Nov 10 13:17:25 +0000 2017,,77,4,0,en,,Floyd k kendrick,77
22,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",926481563214376961,Mon Jul 17 22:47:13 +0000 2017,,0,1,0,ja,,Елена Руднева,471
23,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926481563214376961,Fri Jun 19 12:08:44 +0000 2009,,518,18,255,en,New England,Ken Laliberte,2241
24,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926481563214376961,Fri Nov 10 09:44:01 +0000 2017,,329,6,1,en,,Jasmine,323
25,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926481563214376961,Sat Jun 11 00:09:28 +0000 2011,"Official Twitter of Wrestler, Mixed Martial Artists, Mentalist, Book Writer, Computer Programmer, Oil & Gas production technician and Louisiana State Arborist.",1674,670,198,en,"Shreveport, La",Steven Hardy,2778
26,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926481563214376961,Wed Sep 16 05:58:26 +0000 2015,,2408,21,24,en,,John J Petito,3819
27,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",926481563214376961,Sun Mar 01 01:49:20 +0000 2009,"citizen, love my beverages caffeinated, my camera handy,find the stars comforting and pizza to die for...",1118,203,444,en,right here,KSHART,6986
28,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926481563214376961,Sat Oct 22 15:36:45 +0000 2016,,2059,69,236,en,,Marsha Fox,5598
29,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926481563214376961,Mon May 01 02:36:26 +0000 2017,"Hello,i m tuhin .i am student  & studying sunamgonj govt collage & love my family mothers ,brothers,sister,love my country Bangladesh,i love all twitter friends",8699,616,4798,en,"Sunamgonj,Dhaka, Bangladesh",Tuhin,7136
30,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926481563214376961,Fri Nov 10 01:58:15 +0000 2017,Shitpost god,0,12,128,en,Singapore,Zechen Mao,4
31,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926481563214376961,Tue Oct 23 00:33:36 +0000 2012,"American Independent Party/PRO-ISRAEL 🚨#NOLISTS🚨Use my invite code, 0i9z44, and get a free flight credit up to $20. https://t.co/YAtBm8Mc7I",12223,3863,3711,en,CALIFORNIA:REPUBLIC,Mathew,106296
32,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926481563214376961,Wed Dec 21 19:05:27 +0000 2016,"American Guitarist, fan of 80's Rock, Owner Rockhouse Studios, conservative, Originally from Chicago and more recently, Rockford,Illinois.",509,1457,3823,en,"Vaughan, Ontario",Rocknrik,5875
33,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",926481563214376961,Thu Sep 21 01:31:57 +0000 2017,,1351,5,43,zh-cn,,王者之道,1363
34,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926481563214376961,Sun Jul 02 21:53:40 +0000 2017,,1032,10,10,en,,Eugene G. Sheffield,554
35,,0,,en,,"<a href=""http://q-continuum.net/chicken_nugget"" rel=""nofollow"">Chicken Nugget</a>",926481563214376961,Mon Mar 15 06:47:49 +0000 2010,Talmadge Wells,204,1244,3720,en,"San Anselmo, California",Talmadge Wells,84133
36,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926481563214376961,Sat Mar 12 15:52:22 +0000 2011,,501,87,628,en,,Success baby,264
37,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926481563214376961,Wed Aug 17 13:33:07 +0000 2016,"I love my family, I love music.I love The Browns, Indians,Cavs and the Buckeyes.",47814,1268,1426,en,"Akron,Findlay,Ohio Oviedo,Fl",Lorelei Lee 💋,23835
38,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926481563214376961,Sun Feb 17 01:24:47 +0000 2013,"24
Indiana Native
Astrology +makeup freak
Bold colors lover
Controversal😂😂😂
Blogger, writer, reader
Theologist, intellectual
Fun",710,32,170,en,"Atlanta,GA",MxTooReaL,1147
39,,0,,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",926481563214376961,Fri May 27 19:09:13 +0000 2016,#Inquiry  Las Vegas #Nightclubs  City #World Tour #People Review #VIP Gaming #Reserve,43,43,57,en,Las Vegas,HOST/GUESTLIST/LIMO,1481
40,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926481563214376961,Wed Jan 16 03:16:03 +0000 2013,"Christian, Conservative, Constitutionalist, True Patriot, ❤️USA Proud of Our Armed Forces, Policemen, Firefighters, EMTs, God Bless Them & Keep Them Safe.",38303,3762,3677,en,"Carson, CA",DEPLORABLE SUSANA,37282
41,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926481563214376961,Sun Dec 14 17:56:20 +0000 2014,,13,81,146,en,,Paula loves lashes,908
42,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926481563214376961,Sat Jun 06 15:58:32 +0000 2009,"Follow Us On instagram JaynAmyHiatt or Visit https://t.co/soOjIug4Xf. The 3 Step, Simple Solution for Online Business, a.s.o var. FOX @ https://t.co/soOjIug4Xf",33548,43529,22,en,#JAYHIATT #JAYNAMY WORLDWIDE,50K JAY & AMY HIATT,144768
43,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926481563214376961,Sat Feb 11 22:26:50 +0000 2017,"Pro Trump! #pjnet #MAGA #tcot #ccot 
#Hollywood #MSM #NFL ensures a landslide victory in 2020 for POTUS!
#LockHerUp",8203,1374,1950,en,,Kelly,9376
44,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926481563214376961,Thu Jun 11 13:48:20 +0000 2015,Reaching out 2 #Military & #LEO's 2 remind of importance of their #Oath 2 #US #Constitution! Preventing another Katrina where citizens were ILLEGALY DISARMED!,1505,290,511,en,"Gainesville, FL, USA",Alachua Oath Keepers,802
45,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926481563214376961,Tue Mar 23 15:52:23 +0000 2010,ΜΟΛΩΝ ΛΑΒΕ #MAGA  #TrumpPence16  #Vets and #Police ThankYou!We Love you! #2AFREEDOM  Bernie supporters welcome aboard  #TrumpTrain #SayNoToIslamicRadicals,39715,3760,4120,en,"Memphis, TN",Mr.Trump POTUS Sir,35942
46,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",926481563214376961,Wed Aug 07 21:16:41 +0000 2013,"Music is life, and life is good.",4346,473,698,en,Tennessee,00LillyLove00,2439
47,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926481563214376961,Sat Feb 11 05:31:49 +0000 2017,Wife Happily married to best friend/Mother/Supports#MAGA💝s POTUS!/FLOTUS/💝USA/Supports servicemen&Vets/Police/Patriot!/Standsforflag&Anthem/Pro-life Christian,13517,3202,5002,en,,EllenFitch,16043
48,,0,,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",926481563214376961,Sat Sep 06 20:13:53 +0000 2014,"Middle Class Oilfield worker.Proud mom&Deplorable American. I support Blue,Military&our Constitution. #MAGA #DrainTheSwamp I support my @POTUS & USA 1st.",30599,1365,1545,en,Texas,TraciDe69872400,21259
49,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926481563214376961,Tue Sep 15 00:16:47 +0000 2009,Proud republican. Happily maried to USAF Viet Nam Veteran. Animal lover. Trump Train 🚂 🚂 🚂 Never tired of winning Mr. President!,24585,5486,5933,en,FL,Pat C in Central FL,82632
50,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",926481563214376961,Thu May 28 22:24:36 +0000 2009,Because I can...,11765,106,15,en,Arizona USA,John Begay,16735
51,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",926481563214376961,Wed May 25 19:18:14 +0000 2016,i cry a lot,320,64,129,en,"Virginia, USA",Kelly Woodroof,211
52,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926481563214376961,Thu Aug 23 17:32:26 +0000 2012,"We fight not for glory nor for wealth nor honours; but only and alone we fight for freedom, which no good man surrenders but with his life.”",774,1483,224,en,Malaysia,saintanthony,254661
