,coordinates,favorite_count,geo,lang,place,source,trump_tweet_id,user_created_at,user_description,user_favourites_count,user_followers_count,user_friends_count,user_lang,user_location,user_name,user_statuses_count
0,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",928279728125108225,Mon Nov 09 16:42:47 +0000 2015,"Author - WAVES OF GRACE & GLORY
Spirit-filled Christian, Thankful to live in the United States of America.",830,36,23,en,USA! USA! USA! USA! USA!,Susan Rose,288
1,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",928279728125108225,Mon Apr 02 01:01:05 +0000 2012,America is freedom=Love it or Leave it!,24063,3138,4633,en,"Mississippi, USA",Rebekahlove77,22875
2,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928279728125108225,Wed Feb 24 15:45:47 +0000 2016,Love USA & President Trump!  Drain the swamp and MAGA!,55681,1749,1844,en,,Iris Jimenez,76077
3,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",928279728125108225,Mon Mar 30 15:48:27 +0000 2015,"Christian LOVE GOD AMERICA  Israel & Family Mom,Navy Veteran & I STAND 4 the FLAG ANTHEM & PRESIDENT TRUMP & anyone in a Uniform  Packin 24/7/365",13106,369,202,en,United States of America,Kim Arnold,18831
4,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928279728125108225,Sun Apr 14 04:36:19 +0000 2013,"""Great spirits have always encountered violent opposition from mediocre minds."" Albert Einstein ~*~ Christian, Conservative. I support PRESIDENT Trump! #MAGA",232323,12837,12098,en,,Mary Margaret Jones,342533
5,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928279728125108225,Mon May 18 15:45:22 +0000 2009,"#MAGA #AmericaFirst #TrumpTrain. Followed by @KrisParonto @DabneyPorte. Blocked by Cher, Rosie, Van Jones. U F=FB U2PLZ! #BoycottNFL #BoycottHollywood",9135,5727,6289,en,"Cave Creek, AZ",🇺🇸Jim4TrumpPence🦁,26222
6,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928279728125108225,Wed Jul 15 22:13:20 +0000 2009,"Christian, wife, mother, grandmother, TRUMP supporter WOMEN for TRUMP",33809,1147,233,en,United States,🇺🇸Travlyn Girl🇺🇸,66187
7,,0,,en,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",928279728125108225,Tue Jan 27 01:21:17 +0000 2009,"Retired rocket scientist, amateur mathematician. Liberalism: Moochers Electing Looters to Steal from Producers.",5194,1538,1730,en,,Deplorable Kerry,37900
8,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",928279728125108225,Tue Feb 14 00:13:41 +0000 2017,,13250,124,186,en,,Chuck Meyers,13281
9,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928279728125108225,Tue Oct 14 21:56:06 +0000 2014,Utilties Training & Development Specialist Field Auditor Advent/Tesco - PPL,17755,830,1537,en,"Jersey Shore, NJ",Vinny Pro,13544
10,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",928279728125108225,Fri Mar 20 15:37:16 +0000 2009,"Jesus follower, Pro: Israel, Trump, Goudy, Constitution. America, Peace, Grace. Anti: ""Swamp"", Fake media.   Try to love others as myself.",3330,65,83,en,,Susan Raven,2556
11,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928279728125108225,Thu Apr 13 11:59:43 +0000 2017,Love to sort and RT. Following 47 and counting twitter accounts daily. Thanks twitter for helping consolidate and sort the news I want when I want it. #MAGA,7419,121,520,en,"Florida, USA",News Consolidater,7361
12,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",928279728125108225,Fri Aug 11 21:40:54 +0000 2017,"I am the REAL 13th infidel & Twitter has deleted my accounts again. Starting over.
TRUMP 1000%.
BUILD THE WALL. 
BAN ISLAM SAVE AMERICAN LIVES",4818,1284,1662,en,"Texas, USA",Starr LaEarth,15197
13,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928279728125108225,Wed Sep 30 18:14:07 +0000 2009,"Believer,Husband, Father, Conductor Union Pacific Railroad,Conservative 💪🇳🇱🇮🇹🇱🇷",2527,114,270,en,"Somewhere,Ca",(((Brandon Avila))),1242
14,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",928279728125108225,Sun Apr 19 02:38:16 +0000 2009,#DonaldJTrump fighting every day for the American people. Drain the Swamp! followed by @thomaswictor,86363,6088,6555,en,Virginia,Stacie,81281
15,,0,,en,,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",928279728125108225,Sun Nov 05 02:07:19 +0000 2017,,37,2,2,en,,john,38
16,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928279728125108225,Wed Jan 20 15:10:33 +0000 2016,teenMom now ol' spiritual warrior/ Christian+healing metaphysics/ author-poet/loverGod-Truth/ VET wife #MAGA🏛independent leanin-R TRUMP/PENCE USA democracy🇺🇸,6641,407,248,en,"Florida, USA",CovfefePearson🇺🇸,7185
17,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928279728125108225,Sat Apr 23 10:50:30 +0000 2011,#Jesus✝️ #ProTrump🇺🇸 #MAGA❤️#BlueLivesMatter💙 #Conservative⭐️ #LibsLIE🤡 #FAKE NEWS 👎,2417,1807,3664,en,United States,Jennifer McCorkle,3647
18,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928279728125108225,Fri Jan 29 02:30:16 +0000 2016,🌹ChooseLife🌹Faith✝️Family👶🏼Freedom🇺🇸ProIsrael🇮🇱❤️📖WORD ❤️JESUS Messiah❤️God'sCreation🌎#MAGA 🚂🇺🇸💨#Wikileaks #LockHerUp #DrainTheSwamp NoPorn/Trolls,132060,5504,5475,en,,Caliyat,142480
19,,0,,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",928279728125108225,Wed Jul 29 13:56:37 +0000 2009,,13487,416,847,en,,Linda Cox,14655
20,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",928279728125108225,Mon Feb 07 01:37:37 +0000 2011,Romans 13 That's all I have to say! Read it...  GOD BLESS AMERICA!!! Agape'on people's...#MAGA,23281,6191,5601,en,United States,FREEDOM PARTISAN,13196
