,coordinates,favorite_count,geo,lang,place,source,trump_tweet_id,user_created_at,user_description,user_favourites_count,user_followers_count,user_friends_count,user_lang,user_location,user_name,user_statuses_count
0,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",923662988833427458,Tue Dec 08 17:00:24 +0000 2015,,1540,13,13,en,,aron johnsdon,1262
1,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",923662988833427458,Tue Jun 16 14:57:21 +0000 2009,"I will work, I will save, I will sacrifice, I will endure, I will fight cheerfully and do my utmost as if the whole issue of the struggle depended on me alone!",17902,277,104,en,"Georgia, USA",USCG Vet,19266
2,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",923662988833427458,Mon Nov 14 19:40:31 +0000 2016,university of alabama | AOII alum | @campusreform correspondent |,435,5504,2996,en,"Tuscaloosa, AL",Jinnie Christensen,289
3,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",923662988833427458,Mon Sep 05 20:27:43 +0000 2011,,45705,2608,2406,en,,Qunicy Smith,60756
4,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",923662988833427458,Fri Apr 21 16:10:28 +0000 2017,CANST stands for Children Are Not Sex Toys. CGX News Anchor [§G※]; Partner In TRUTH with @CohenTisha; let's #MAGA like it's 🇺🇸1776🇺🇸!,79409,3349,5001,en,,#swCF 🤠💣Anti-PEDO,86688
5,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",923662988833427458,Wed Sep 07 20:25:56 +0000 2016,,742,164,127,en,"Michigan, USA",LBloom,18402
6,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",923662988833427458,Wed Feb 22 21:17:41 +0000 2017,#Married #Deplorable #ProLife  #Conservative #TrumpTrain  #MAGA #Patriot #Constitution  #BanIslam #DrainTheSwamp   #NonPC #BuildtheWall #BoycottNFL,2100,10413,10813,en,"Washington, DC",Blair Stands w/Trump,5259
7,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",923662988833427458,Mon Mar 31 17:51:00 +0000 2014,American immigrant living in Sweden with my wife =0),2780,54,82,en,"Malmö, Sweden",Justin Attinoto,10240
8,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",923662988833427458,Mon Dec 20 17:15:08 +0000 2010,"KRCC is a private, nonprofit community mental health center dedicated to improving the health and well-being of the people of Southeastern Kentucky.",212,72,140,en,KY,"KRCC, Inc.",626
9,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",923662988833427458,Tue Aug 16 23:20:52 +0000 2011,Snap/IG @dusty937 @ravens @cavs @osufootball @saints @steelers @patriots @jaguars @rams @49ers @raiders been hearing rumors i should be at least bilingual?,23414,484,935,en,OH MD AL TN as of now.,Dusty Howard,8708
