,coordinates,favorite_count,geo,lang,place,source,trump_tweet_id,user_created_at,user_description,user_favourites_count,user_followers_count,user_friends_count,user_lang,user_location,user_name,user_statuses_count
0,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",928124338343202816,Fri Aug 28 13:05:15 +0000 2015,Carol City Junior High Senior -employed George T Baker pilot jack of all trades mechanic Aviation I'm proud to be a volunteer for Donald Trump  I'm Slave Of God,139854,3703,5002,en,"Hialeah, FL",Orlando Milian Andre,338617
1,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",928124338343202816,Mon Jan 25 17:46:15 +0000 2016,,1974,87,424,zh-CN,,billychiuhinchung,4246
2,,0,,en,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",928124338343202816,Sat Oct 01 10:45:51 +0000 2016,,21489,97,56,en,,Peter George,15725
3,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",928124338343202816,Fri Feb 05 11:47:06 +0000 2016,"Interested in: roblox, polandball and watching things I like.
没啥用，不常用，来刷刷脑洞故事(一派胡言)",61,5,21,zh-cn,Shanghai,JamesSun007,73
4,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928124338343202816,Sun Apr 14 04:36:19 +0000 2013,"""Great spirits have always encountered violent opposition from mediocre minds."" Albert Einstein ~*~ Christian, Conservative. I support PRESIDENT Trump! #MAGA",232323,12837,12098,en,,Mary Margaret Jones,342533
5,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928124338343202816,Thu Apr 13 11:59:43 +0000 2017,Love to sort and RT. Following 47 and counting twitter accounts daily. Thanks twitter for helping consolidate and sort the news I want when I want it. #MAGA,7419,121,520,en,"Florida, USA",News Consolidater,7361
6,,0,,en,,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",928124338343202816,Sun Nov 05 02:07:19 +0000 2017,,37,2,2,en,,john,38
7,,0,,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",928124338343202816,Mon Aug 31 07:37:37 +0000 2009,👏❤MAGA TRUMP👏❤ #BOYCOTTNFL #STANDFOROURANTHEM,20286,3679,4994,en,Dallas Texas,Me Myself and I,7657
8,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",928124338343202816,Thu Oct 27 22:13:32 +0000 2016,,1546,7,90,en,Texas,My Info  Tom,922
9,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928124338343202816,Fri Nov 10 23:05:34 +0000 2017,45Th President of the United States of America 🇺🇸,9,6,284,en,Washington DC,Donald j Trump,81
10,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",928124338343202816,Wed Nov 09 10:27:16 +0000 2011,,123,136,0,en,,Bishop Dillwala,33553
11,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928124338343202816,Sun Jan 20 17:41:00 +0000 2013,Boston sports freak,13864,2015,3266,en,,Bill Mc C,58315
12,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",928124338343202816,Fri Apr 20 13:25:35 +0000 2012,I am a simple man.,3488,54,196,en,Bronx NY,Edwin Vega,5087
13,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928124338343202816,Thu Dec 11 21:54:34 +0000 2014,Director of Operation,432,285,440,en,"Toronto, Ontario, Canada",Team Restoration1,2869
14,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928124338343202816,Fri Nov 11 10:52:46 +0000 2016,"I L💗VE. to L💞VE,God,Family,Friends,Country,Animals,nature,write,learn,read,sports, country music,fun,tweeter,dreamer,faith,trust,loyal",2007,862,3481,en,"Massachusetts, USA",Celena Mariano,19189
15,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",928124338343202816,Thu Nov 09 15:15:58 +0000 2017,Your Official Source of @Twitter Retweet,0,62,1001,en,Twitter HQ,Retweet Tweet,284
16,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",928124338343202816,Sat Mar 07 18:39:18 +0000 2015,"United States Army
•RIP all our fallen soldiers• American Future Soldier 💪Honor @VP @POTUS @realDonaldTrump",24864,1299,3360,en,"California, USA",Christopher Hwang,3630
17,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928124338343202816,Mon Sep 28 17:37:31 +0000 2009,MAKE AMERICA GREAT AGAIN ! #TRUMPTRAIN #TRUMPSAVESUSA,2223,457,1003,en,"Kokomo, IN",David Rish,2275
18,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928124338343202816,Thu Aug 02 00:52:10 +0000 2012,"Speaker, Author, Mentor, Coach results-oriented executive leader working with highly motivated individuals on leadership, making better decisions, with results!",2122,1356,2288,en,"California, USA",Miguel,15023
19,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",928124338343202816,Fri Jan 06 23:26:35 +0000 2017,Im a Cuban American that loves this country! I hate people that want to destroy my future. #ProIsrael! #ISupportTrump100%  #MAGA,6715,1104,1703,en,"Florida, USA",Humberto Perez,2919
20,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",928124338343202816,Wed Nov 16 23:32:49 +0000 2016,"InfoWarrior, Patriot, Trump Supporter, We Are One, Strong Together, #MAGA",1951,48,60,en,"Fort Worth, TX",Jaren Briones,2473
21,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928124338343202816,Tue May 26 23:15:46 +0000 2009,"former TALK SHOW HOST, 
'FRANKIE RUSSO SHOW' ON 77 WABC
.",17312,32411,22905,en,"BROOKLYN, USA",Frankie Russo,188763
22,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",928124338343202816,Wed Sep 27 22:57:48 +0000 2017,"Carpet Cleaning, Tile & Grout Cleaning, Upholstery Cleaning, Carpet Repairs, Carpet Restretching,Dryer Vent Cleaning. Call Today  1-877-525-5336 #MAGA #TRUMP",432,84,149,en,"Myrtle Beach, SC  843-903-1461",SuperKleenCarpetCare,472
23,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",928124338343202816,Fri Jun 17 20:51:23 +0000 2016,,479,18,21,en,,Mat Brennon,3354
24,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",928124338343202816,Fri Apr 15 12:34:08 +0000 2011,,260,511,58,es,,chioma.chioma.chio@g,100372
25,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928124338343202816,Sat Jul 29 14:55:31 +0000 2017,I'm a mom and aspiring social worker! Art Arts Arts & Culture Classic Rock Country Entertainment Food General news Government & Politics Health History,5,2,70,en,"Las Vegas, NV",Amanda Dennis,14
26,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928124338343202816,Fri Nov 10 18:35:12 +0000 2017,18 years old and living the American Dream,3,2,31,en,"Florida, USA",Miss American Dream,23
27,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928124338343202816,Fri Aug 18 15:51:03 +0000 2017,,2007,16,29,en,,Deepali Sharma,1961
28,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928124338343202816,Sun Aug 07 15:19:46 +0000 2016,"Jesus changed my life & now I follow Him. On twitter 4 Trump. I work w/ orphans, widows, refugees in 3 areas. Passionately #prolife. #followback #MAGA #noporn",5925,1981,2846,en,,Deplorable Prolifer,24155
29,,0,,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",928124338343202816,Mon Mar 06 20:01:05 +0000 2017,I am the host and founder of the https://t.co/s63Sg9fYVY free podcast service. #MAGA https://t.co/gDv24zux6s,3744,1111,2263,en,Delta Colorado,Dustin Houghton,4592
30,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928124338343202816,Sat Jul 18 22:45:16 +0000 2009,"Pro Israel, Pro LEO, Build the Wall, Pro 2nd Amendment, Christian, Love our President",162181,3925,2856,en,NW,DeplorableRafa,232230
31,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",928124338343202816,Sun Mar 20 20:32:40 +0000 2016,,4,22,33,en,,Joker,91
32,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",928124338343202816,Fri Sep 22 19:31:35 +0000 2017,,3833,129,308,en,,Sherry Lynn Windland,2114
33,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928124338343202816,Wed Oct 18 16:44:01 +0000 2017,"Blue Bloods,The Good Doctor, Spaghetti, Gone with the Wind, retired science teacher-Papa Johns, Republican/my 38 special hollow point bullets 2 sons/5 grands",28,147,891,en,"Florida, USA",Sandra Lee Sprigg,713
34,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",928124338343202816,Tue Apr 12 22:55:19 +0000 2011,Es irrelevante.,485,335,413,es,"Miami, FL",Jorge Arce,14140
35,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",928124338343202816,Wed Sep 02 14:10:47 +0000 2009,"I Am Married With Children, i am into Politics. If You Are Not A Trump Supporter i will Block you",38037,2673,2998,en,"New Jersey, USA",Anna Mae,19356
36,,0,,en,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",928124338343202816,Mon Dec 21 03:17:34 +0000 2015,"Retired FDNY boxing team, Americans decide what is right and wrong on matters that concern us and shouldn't have to explain it to anyone.",38681,16368,16440,en,,Deplorable Mike,11765
37,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928124338343202816,Sat Oct 15 17:09:57 +0000 2011,It Works! Global Independent Distributor Helping Others to improve their health and well being.,119034,780,495,en,"Syracuse, NY",Paul Lanni,97772
38,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928124338343202816,Mon Sep 28 17:25:20 +0000 2015,"OC.,Calif.Christian,Caregiver;mom,legal,propertymanager,actress,model,dancer,pets,health,politics,visionary, Carpe Diem RE=TWEETS ARE NOT AN ENDORSEMENT",5229,3304,3170,en,"Orange County, Ca.",Jennarader,18140
39,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928124338343202816,Sun Sep 14 16:29:17 +0000 2014,I'm right about some things; wrong about others--still learning. The one thing I KNOW is I have eternal life through our Lord and Savior Jesus Christ❤,47681,2491,4122,en,,Sean Shannon Collier,37356
40,,0,,en,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",928124338343202816,Wed Aug 04 03:01:05 +0000 2010,People need a Hand-Up not a Hand-Out. I believe in the Constitution and America. #TRUMP2016 #MakeAmericaGreatAgain,18035,573,677,en,,LeopardWoman,18819
41,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",928124338343202816,Sat Feb 27 06:40:17 +0000 2016,,4697,60,11,en,,beachgirljo,6150
42,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928124338343202816,Tue Nov 22 19:47:14 +0000 2016,Make America great again love my president,38772,1173,861,en,,Rosemary Sherbondy,51834
43,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928124338343202816,Wed Aug 12 04:11:07 +0000 2009,I Love jesus with all my Heart . I'm a Red White and Blue Patroit . VP of a medical clinic also do Nursing . Trump supporter #MAGA,17697,5961,5001,en,,Erika,39735
44,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",928124338343202816,Wed Nov 23 23:35:24 +0000 2016,"#PIZZAGATE
#SETHRICH",7008,343,55,en,,A_Pizza_Justice,58105
45,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",928124338343202816,Sat Aug 01 11:14:35 +0000 2015,"The Quetzal cannot live in captivity.
Bird of life and bird of freedom.",74994,918,315,en,"Miami, FL",Tikal.!.?,56627
46,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",928124338343202816,Sat Sep 30 04:09:31 +0000 2017,,62,2,22,zh-cn,,江中叶,96
47,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928124338343202816,Tue Aug 21 21:21:38 +0000 2012,"My mothers child, love and peace, don't throw stones ( I live in a glass house) the world is a better place with hugs",8694,87,323,en,,Deaneal forbes,8447
48,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",928124338343202816,Tue Nov 15 06:34:36 +0000 2016,"A medical practitioner ( A radiologist), a football fan & Christ's disciple",10825,1569,2387,en,"Enugu, Nigeria",Victor Franklin,2822
49,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",928124338343202816,Sat Sep 30 04:09:23 +0000 2017,,63,0,31,zh-cn,,苗人凤,100
50,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",928124338343202816,Sat Sep 30 04:03:08 +0000 2017,,43,0,37,zh-cn,,孔雀令,108
51,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",928124338343202816,Sat Sep 30 04:08:15 +0000 2017,,42,0,26,zh-cn,,刘大状,106
52,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",928124338343202816,Sun Oct 29 03:10:57 +0000 2017,,49,1,0,zh-cn,,傅红雪,109
53,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",928124338343202816,Wed Nov 23 00:33:12 +0000 2011,日本独立,23,317,324,en,,Ikuko SAKAMOTO,22551
54,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",928124338343202816,Sun Apr 02 13:27:44 +0000 2017,"中国共产党执政是历史和人民的必然选择！
坚决不允许极少数人利用党和政府工作中的失误来煽动反对中国共产党领导、反对社会主义民主政治的一切活动！",759,71,39,zh-CN,People's Republic of China,共和国卫士,17
55,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928124338343202816,Wed Sep 27 01:14:52 +0000 2017,"Catholic Family, RollerBlading, Fishing, MAGA! LOVE MY PRESIDENT TRUMP @POTUS 🇺🇸🇮🇱My CONSTITUTION #2A #1A #BlueLivesMatter God Bless America #BanShariaLaw",3499,724,582,en,United States,American Native,3696
56,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928124338343202816,Sun Jul 16 23:09:11 +0000 2017,Respect for our country and President. Pay cuts to those resisting Presidents agenda since they are not working for the People.,1626,192,399,en,"Washington, DC",Scarlett,1867
57,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",928124338343202816,Sat Oct 28 22:27:57 +0000 2017,,49,0,0,zh-cn,,卓一行,107
58,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",928124338343202816,Sun Oct 29 02:56:08 +0000 2017,,70,0,0,zh-cn,,水中花,122
59,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",928124338343202816,Sat Oct 28 16:14:55 +0000 2017,,70,0,0,zh-cn,,胡一刀,123
60,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",928124338343202816,Sun Oct 29 03:48:01 +0000 2017,,98,0,0,zh-cn,,梅宗主,218
61,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",928124338343202816,Tue Oct 17 01:06:20 +0000 2017,,442,16840,3,zh-cn,,红樱桃,1033
62,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928124338343202816,Mon Mar 20 13:10:19 +0000 2017,China JiangSu HongZe,4,41,107,zh-cn,China,JiMin,3096
63,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",928124338343202816,Mon Nov 02 13:47:24 +0000 2009,,1829,39,27,en,,Glenn Brister,1943
64,,0,,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",928124338343202816,Tue Oct 11 09:45:55 +0000 2016,,31843,434,463,en,,Kaushal Kumar Yadav,27341
65,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",928124338343202816,Tue Jul 25 17:04:20 +0000 2017,,118,15,64,en,,Susan Wilder,554
66,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",928124338343202816,Sat Dec 31 15:13:46 +0000 2016,"Born Again Conservative Christian. STRONG TRUMP Supporter. Wife, mom, grandma. I love JESUS, my family, my country and my PRESIDENT. God bless America. #MAGA",20978,306,164,en,,Debbie Pasquale,8398
67,,0,,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",928124338343202816,Fri Nov 10 13:17:25 +0000 2017,,77,4,0,en,,Floyd k kendrick,77
68,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",928124338343202816,Sun Jan 17 20:14:37 +0000 2016,"political analyst, Defender,Manchester United fan since 2000..",3054,400,1669,en-gb,,Ahmad karaye Jnr:,3020
69,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928124338343202816,Wed Jul 27 01:23:46 +0000 2016,#OverThrowUSA #SEDITION #TREASON #HANG41 #DCmall #SunnyDay #BillionTV #Michelle #Soros #McCabe #Hillary #Barack #Jarrett #IndelibleMemory #USA #SAFE,50006,3527,4889,en,"Hawaii, USA",Trmpwin,100916
70,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928124338343202816,Thu Sep 20 22:36:54 +0000 2012,"""When the going gets weird, the weird turn pro"" – Hunter S Thompson",37310,566,1056,en,,McCarthy's Ghost,24758
71,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928124338343202816,Thu Dec 01 02:31:39 +0000 2011,"wife, Mom of 2 amazing people, love my family, Loving Life, love my country, I Stand, God bless America, MAGA🇺🇸",63112,1567,2225,en,,Lucy Smith,50487
72,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",928124338343202816,Sun Jul 24 03:47:38 +0000 2016,"#MyPresident #2A ΜΟΛΩΝ ΛΑΒΕ #BlueLivesMatter  #Nationalist Project Manager, Founder - Amio Online
phone: (858) 461-8123",9954,2436,4572,en,USA,R. A. Romero,21081
73,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928124338343202816,Tue Jun 16 11:42:28 +0000 2015,MGWV🏝Relax;🏖LetYourHairDown;UnWind;PREPARE4Adventure;BLASTOFF! ✈️WannaTAGalong💃🏻🏃w/ ME?😹HeHe😂Let'sGO❕🎈🎉ILove😇#GOD🙏➕His📚📖❕IBELIEB😅inFairyTales❕🏰👑,50097,1715,1564,en,AboveEarth'sAtmosphereHAWAII,Kittty🐯 🐆Kunt,62922
74,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",928124338343202816,Sat Jan 21 03:09:03 +0000 2017,gingers make the world a better place,1690,53,248,en,,Amy Coyle,995
