,coordinates,favorite_count,geo,lang,place,source,trump_tweet_id,user_created_at,user_description,user_favourites_count,user_followers_count,user_friends_count,user_lang,user_location,user_name,user_statuses_count
0,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926421589159182339,Sat Apr 12 08:39:41 +0000 2014,40year old male in businesswith a wife and 2 children,91,759,2074,en,colombo,Moiz Esufally,34216
1,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926421589159182339,Fri Nov 10 23:05:34 +0000 2017,45Th President of the United States of America 🇺🇸,9,6,284,en,Washington DC,Donald j Trump,81
2,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",926421589159182339,Thu Sep 29 22:05:08 +0000 2016,@realDonaldTrump #FollowerOfJesus  #IStandWithTrump #AmericaFirst #MAGA #GodBlessTrump #infowars  #MAGA3X #TRUMP #NRA #2A 🇺🇸👌I instablock the enemy SorosBots.,32666,3901,4232,en,,PatrioticTrumpVoter,38110
3,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926421589159182339,Fri Jun 17 20:51:23 +0000 2016,,479,18,21,en,,Mat Brennon,3354
4,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",926421589159182339,Fri Apr 06 18:19:37 +0000 2012,#Jesus #Husband #Father #Family #Friends #Fairness #Love #Advocate #HealthyPublicPolicy #Ethics #White #Male #Heterosexual #Canadian #MiddleClass #neurotheology,2916,2316,3980,en,Canada,🍁Geoff_Bernz🍁,53262
5,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926421589159182339,Tue Nov 22 19:47:14 +0000 2016,Make America great again love my president,38772,1173,861,en,,Rosemary Sherbondy,51834
6,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926421589159182339,Tue Jul 25 17:04:20 +0000 2017,,118,15,64,en,,Susan Wilder,554
7,,0,,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",926421589159182339,Fri Nov 10 13:17:25 +0000 2017,,77,4,0,en,,Floyd k kendrick,77
8,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",926421589159182339,Mon Jul 17 22:47:13 +0000 2017,,0,1,0,ja,,Елена Руднева,471
9,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926421589159182339,Fri Nov 10 09:44:01 +0000 2017,,329,6,1,en,,Jasmine,323
10,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926421589159182339,Mon May 01 02:36:26 +0000 2017,"Hello,i m tuhin .i am student  & studying sunamgonj govt collage & love my family mothers ,brothers,sister,love my country Bangladesh,i love all twitter friends",8699,616,4798,en,"Sunamgonj,Dhaka, Bangladesh",Tuhin,7136
11,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926421589159182339,Sat Jun 05 18:20:35 +0000 2010,Matt 22: 36-40. Tk God my Patriot ancestors fought 4 Freedom. Mom. ❤️#USAVets #Trump #MAGA #Stand 4 🇺🇸 #NoSharia #NoIslam #NoAds,10385,876,2196,en,,Elizabeth Thomas,2304
12,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926421589159182339,Tue Oct 23 00:33:36 +0000 2012,"American Independent Party/PRO-ISRAEL 🚨#NOLISTS🚨Use my invite code, 0i9z44, and get a free flight credit up to $20. https://t.co/YAtBm8Mc7I",12223,3863,3711,en,CALIFORNIA:REPUBLIC,Mathew,106296
13,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926421589159182339,Sat Jan 21 15:23:36 +0000 2017,"Husband, dad, grandfather, Retired USAF, Maintenance Director, Graduate degree, loves music and loves life.  MAGA",6772,95,27,en,"Kingsport, TN",Michael Sanders,3170
14,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",926421589159182339,Thu Sep 21 01:31:57 +0000 2017,,1351,5,43,zh-cn,,王者之道,1363
15,,0,,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",926421589159182339,Sun Oct 16 02:00:54 +0000 2016,"followed by: The Deplorables, Elmer Fudd; Israel, minorities,Christians, vets, military, police;retweeted by: people of similar thinking",28492,6728,6405,en,"Long Island, New York",Harvey Staub,49253
16,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926421589159182339,Tue Oct 05 14:14:14 +0000 2010,Youngest of seven & mother to seven.,14745,474,801,en,,Poo,12987
17,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926421589159182339,Wed Jan 16 03:16:03 +0000 2013,"Christian, Conservative, Constitutionalist, True Patriot, ❤️USA Proud of Our Armed Forces, Policemen, Firefighters, EMTs, God Bless Them & Keep Them Safe.",38304,3762,3677,en,"Carson, CA",DEPLORABLE SUSANA,37283
18,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926421589159182339,Sat Jun 06 15:58:32 +0000 2009,"Follow Us On instagram JaynAmyHiatt or Visit https://t.co/soOjIug4Xf. The 3 Step, Simple Solution for Online Business, a.s.o var. FOX @ https://t.co/soOjIug4Xf",33548,43529,22,en,#JAYHIATT #JAYNAMY WORLDWIDE,50K JAY & AMY HIATT,144768
19,,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",926421589159182339,Tue Mar 23 15:52:23 +0000 2010,ΜΟΛΩΝ ΛΑΒΕ #MAGA  #TrumpPence16  #Vets and #Police ThankYou!We Love you! #2AFREEDOM  Bernie supporters welcome aboard  #TrumpTrain #SayNoToIslamicRadicals,39715,3760,4120,en,"Memphis, TN",Mr.Trump POTUS Sir,35942
20,,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",926421589159182339,Thu May 28 22:24:36 +0000 2009,Because I can...,11765,106,15,en,Arizona USA,John Begay,16735
21,,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",926421589159182339,Tue Feb 07 01:19:04 +0000 2017,Richly blessed in ways that are far better than I could ever deserve. #SilentService #VFW #DAV #NRA #2A #Molonlabe #Deplorable #ThinBlueLine,14115,1107,1713,en,"Covfefe, Michigan, USA",DM-Patriot,7758
